client,event
client30384,0
client30385,0
client30386,0
client30387,0
client30388,0
client30389,1
client3039,0
client30390,0
client30391,1
client30392,1
client30393,1
client30394,0
client30395,1
client30396,0
client30397,1
client30398,0
client30399,0
client304,0
client3040,0
client30400,0
client30401,0
client30402,0
client30403,0
client30404,1
client30405,0
client30406,0
client30407,0
client30408,0
client30409,0
client3041,0
client30410,0
client30411,0
client30412,0
client30413,1
client30414,0
client30415,0
client30416,1
client30417,1
client30418,0
client30419,0
client3042,0
client30420,0
client30421,0
client30422,0
client30423,1
client30424,0
client30425,0
client30426,0
client30427,0
client30428,1
client30429,0
client3043,0
client30430,1
client30431,0
client30432,0
client30433,0
client30434,1
client30435,1
client30436,1
client30437,0
client30438,0
client30439,0
client3044,0
client30440,0
client30441,0
client30442,0
client30443,0
client30444,0
client30445,1
client30446,1
client30447,0
client30448,0
client30449,0
client3045,0
client30450,1
client30451,0
client30452,0
client30453,1
client30454,0
client30455,0
client30456,0
client30457,1
client30458,0
client30459,0
client3046,0
client30460,0
client30461,0
client30462,1
client30463,0
client30464,0
client30465,1
client30466,0
client30467,0
client30468,0
client30469,0
client3047,0
client30470,0
client30471,0
client30472,1
client30473,0
client30474,0
client30475,0
client30476,1
client30477,1
client30478,0
client30479,0
client3048,0
client30480,1
client30481,0
client30482,0
client30483,0
client30484,0
client30485,0
client30486,0
client30487,0
client30488,0
client30489,1
client3049,0
client30490,0
client30491,1
client30492,0
client30493,0
client30494,0
client30495,0
client30496,0
client30497,0
client30498,0
client30499,0
client305,0
client3050,1
client30500,0
client30501,0
client30502,0
client30503,0
client30504,0
client30505,1
client30506,0
client30507,0
client30508,0
client30509,0
client3051,0
client30510,1
client30511,0
client30512,0
client30513,1
client30514,1
client30515,0
client30516,0
client30517,0
client30518,0
client30519,0
client3052,0
client30520,0
client30521,0
client30522,1
client30523,0
client30524,0
client30525,0
client30526,0
client30527,0
client30528,0
client30529,0
client3053,0
client30530,0
client30531,1
client30532,0
client30533,0
client30534,0
client30535,0
client30536,0
client30537,0
client30538,0
client30539,0
client3054,0
client30540,0
client30541,0
client30542,0
client30543,0
client30544,1
client30545,0
client30546,0
client30547,0
client30548,0
client30549,0
client3055,0
client30550,0
client30551,0
client30552,0
client30553,1
client30554,0
client30555,0
client30556,0
client30557,0
client30558,1
client30559,0
client3056,0
client30560,0
client30561,0
client30562,0
client30563,0
client30564,1
client30565,0
client30566,1
client30567,0
client30568,0
client30569,0
client3057,1
client30570,1
client30571,0
client30572,0
client30573,0
client30574,1
client30575,0
client30576,0
client30577,0
client30578,0
client30579,0
client3058,0
client30580,0
client30581,0
client30582,0
client30583,0
client30584,0
client30585,0
client30586,0
client30587,0
client30588,1
client30589,0
client3059,0
client30590,1
client30591,0
client30592,1
client30593,0
client30594,0
client30595,0
client30596,1
client30597,1
client30598,1
client30599,0
client306,1
client3060,0
client30600,0
client30601,0
client30602,0
client30603,0
client30604,0
client30605,0
client30606,0
client30607,0
client30608,0
client30609,1
client3061,0
client30610,0
client30611,0
client30612,1
client30613,1
client30614,0
client30615,0
client30616,0
client30617,0
client30618,0
client30619,0
client3062,0
client30620,1
client30621,0
client30622,0
client30623,0
client30624,0
client30625,1
client30626,0
client30627,0
client30628,0
client30629,0
client3063,0
client30630,0
client30631,0
client30632,0
client30633,0
client30634,0
client30635,0
client30636,0
client30637,0
client30638,0
client30639,0
client3064,0
client30640,0
client30641,0
client30642,1
client30643,0
client30644,0
client30645,1
client30646,0
client30647,0
client30648,0
client30649,0
client3065,0
client30650,1
client30651,0
client30652,0
client30653,0
client30654,0
client30655,0
client30656,1
client30657,0
client30658,0
client30659,0
client3066,1
client30660,0
client30661,0
client30662,0
client30663,1
client30664,0
client30665,0
client30666,1
client30667,0
client30668,0
client30669,1
client3067,0
client30670,1
client30671,0
client30672,0
client30673,0
client30674,0
client30675,1
client30676,0
client30677,0
client30678,0
client30679,0
client3068,1
client30680,0
client30681,1
client30682,1
client30683,0
client30684,1
client30685,0
client30686,0
client30687,0
client30688,0
client30689,1
client3069,0
client30690,0
client30691,0
client30692,0
client30693,0
client30694,0
client30695,0
client30696,0
client30697,0
client30698,0
client30699,0
client307,0
client3070,0
client30700,0
client30701,1
client30702,0
client30703,1
client30704,0
client30705,1
client30706,0
client30707,0
client30708,0
client30709,0
client3071,0
client30710,1
client30711,0
client30712,1
client30713,0
client30714,0
client30715,0
client30716,0
client30717,0
client30718,0
client30719,0
client3072,0
client30720,0
client30721,0
client30722,0
client30723,0
client30724,0
client30725,1
client30726,1
client30727,0
client30728,1
client30729,1
client3073,1
client30730,1
client30731,0
client30732,0
client30733,0
client30734,0
client30735,0
client30736,0
client30737,0
client30738,1
client30739,0
client3074,1
client30740,1
client30741,1
client30742,0
client30743,0
client30744,0
client30745,1
client30746,1
client30747,0
client30748,1
client30749,0
client3075,0
client30750,0
client30751,0
client30752,0
client30753,0
client30754,0
client30755,0
client30756,0
client30757,0
client30758,0
client30759,0
client3076,0
client30760,0
client30761,0
client30762,0
client30763,1
client30764,0
client30765,0
client30766,0
client30767,1
client30768,1
client30769,0
client3077,0
client30770,0
client30771,0
client30772,1
client30773,1
client30774,0
client30775,0
client30776,0
client30777,0
client30778,0
client30779,0
client3078,0
client30780,0
client30781,1
client30782,0
client30783,0
client30784,1
client30785,0
client30786,0
client30787,0
client30788,1
client30789,0
client3079,0
client30790,1
client30791,0
client30792,1
client30793,0
client30794,0
client30795,0
client30796,0
client30797,0
client30798,0
client30799,0
client308,1
client3080,0
client30800,0
client30801,1
client30802,0
client30803,0
client30804,0
client30805,0
client30806,0
client30807,0
client30808,0
client30809,0
client3081,0
client30810,1
client30811,0
client30812,0
client30813,0
client30814,0
client30815,1
client30816,0
client30817,1
client30818,0
client30819,0
client3082,1
client30820,0
client30821,1
client30822,0
client30823,0
client30824,1
client30825,0
client30826,1
client30827,1
client30828,0
client30829,0
client3083,0
client30830,1
client30831,0
client30832,0
client30833,0
client30834,0
client30835,0
client30836,0
client30837,1
client30838,0
client30839,0
client3084,1
client30840,0
client30841,0
client30842,0
client30843,0
client30844,0
client30845,0
client30846,0
client30847,1
client30848,0
client30849,1
client3085,0
client30850,0
client30851,0
client30852,0
client30853,0
client30854,1
client30855,0
client30856,0
client30857,0
client30858,0
client30859,0
client3086,0
client30860,0
client30861,0
client30862,0
client30863,0
client30864,0
client30865,1
client30866,0
client30867,0
client30868,0
client30869,0
client3087,0
client30870,1
client30871,0
client30872,0
client30873,0
client30874,0
client30875,1
client30876,0
client30877,1
client30878,0
client30879,0
client3088,0
client30880,1
client30881,0
client30882,0
client30883,1
client30884,1
client30885,0
client30886,0
client30887,1
client30888,1
client30889,0
client3089,0
client30890,0
client30891,1
client30892,0
client30893,0
client30894,0
client30895,0
client30896,1
client30897,1
client30898,1
client30899,0
client309,1
client3090,1
client30900,0
client30901,0
client30902,1
client30903,0
client30904,0
client30905,0
client30906,0
client30907,1
client30908,0
client30909,0
client3091,0
client30910,0
client30911,0
client30912,0
client30913,1
client30914,0
client30915,1
client30916,0
client30917,1
client30918,0
client30919,0
client3092,1
client30920,0
client30921,0
client30922,0
client30923,0
client30924,0
client30925,0
client30926,0
client30927,0
client30928,0
client30929,1
client3093,0
client30930,1
client30931,1
client30932,0
client30933,0
client30934,1
client30935,0
client30936,1
client30937,0
client30938,0
client30939,1
client3094,0
client30940,0
client30941,0
client30942,0
client30943,0
client30944,0
client30945,0
client30946,0
client30947,0
client30948,0
client30949,0
client3095,0
client30950,0
client30951,0
client30952,0
client30953,1
client30954,0
client30955,0
client30956,1
client30957,0
client30958,0
client30959,0
client3096,0
client30960,0
client30961,0
client30962,0
client30963,0
client30964,1
client30965,0
client30966,1
client30967,0
client30968,0
client30969,0
client3097,0
client30970,0
client30971,0
client30972,0
client30973,0
client30974,0
client30975,0
client30976,1
client30977,0
client30978,0
client30979,0
client3098,0
client30980,0
client30981,0
client30982,0
client30983,0
client30984,0
client30985,0
client30986,0
client30987,1
client30988,0
client30989,0
client3099,0
client30990,1
client30991,0
client30992,1
client30993,0
client30994,0
client30995,0
client30996,1
client30997,0
client30998,0
client30999,1
client31,0
client310,0
client3100,0
client31000,0
